t,C-by-GE-E6AC69A9_humidity,C-by-GE-E6AC69A9_temperature,M_BEDRM_humidity,M_BEDRM_temperature,M_BKROOM_humidity,M_BKROOM_temperature,M_BSMNT_humidity,M_BSMNT_temperature,M_GARAGE_humidity,M_GARAGE_temperature,M_GUEST_humidity,M_GUEST_temperature,M_LVNGRM_humidity,M_LVNGRM_temperature,M_NURSERY_humidity,M_NURSERY_temperature,M_OFFICE_humidity,M_OFFICE_temperature,nursery_particles_03um,nursery_particles_05um,nursery_particles_100um,nursery_particles_10um,nursery_particles_25um,nursery_particles_50um,nursery_pm100_env,nursery_pm100_standard,nursery_pm25_env,nursery_pm25_standard,tree_water_normalized,tree_water_raw
2022-12-18T04:20:00-05:00,,,38.2,24.73,47.7,8.58,,,53.5,6.64,48.7,20.73,40.349999999999994,22.79,45.0,21.26,49.5,20.68,286.5,77.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,65.0
2022-12-18T04:25:00-05:00,,,38.2,24.74,47.7,8.56,,,53.5,6.64,48.7,20.73,40.3,22.8,45.0,21.28,49.5,20.69,264.0,71.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,65.0
2022-12-18T04:30:00-05:00,,,38.2,24.78,47.7,8.57,,,53.5,6.63,48.7,20.74,40.2,22.82,45.0,21.314999999999998,49.5,20.7,279.0,75.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,65.0
2022-12-18T04:35:00-05:00,,,38.2,24.79,47.7,8.55,,,53.4,6.61,48.650000000000006,20.75,40.150000000000006,22.83,44.9,21.335,49.5,20.72,274.5,77.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,66.0
2022-12-18T04:40:00-05:00,,,38.3,24.75,47.7,8.54,40.9,22.67,53.4,6.6,48.5,20.705,39.4,22.75,45.0,21.33,49.5,20.73,276.0,78.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,66.0
2022-12-18T04:45:00-05:00,,,38.5,24.630000000000003,47.7,8.535,,,53.4,6.59,48.5,20.6,39.3,22.63,45.0,21.295,49.5,20.74,306.0,92.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,66.0
2022-12-18T04:50:00-05:00,,,38.7,24.55,47.7,8.53,,,53.4,6.58,48.6,20.45,39.4,22.53,45.0,21.255000000000003,49.4,20.75,339.0,94.5,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,66.0
2022-12-18T04:55:00-05:00,,,38.8,24.52,47.7,8.524999999999999,,,53.3,6.58,48.7,20.39,39.5,22.41,45.1,21.2,49.4,20.76,345.0,95.0,0.0,11.5,0.0,0.0,2.0,2.0,2.0,2.0,,65.0
2022-12-18T05:00:00-05:00,,,39.0,24.4,47.7,8.515,,,53.2,6.56,48.7,20.3,39.5,22.31,45.1,21.14,49.3,20.76,280.5,76.5,0.0,10.0,1.0,0.0,2.0,2.0,1.0,1.0,,65.0
2022-12-18T05:05:00-05:00,,,39.2,24.36,47.7,8.504999999999999,,,53.3,6.55,48.8,20.2,39.5,22.17,45.1,21.09,49.2,20.77,355.5,96.0,0.0,14.0,0.0,0.0,2.0,2.0,1.0,1.0,,65.0
2022-12-18T05:10:00-05:00,,,39.3,24.32,47.7,8.5,43.3,21.18,53.3,6.54,48.9,20.12,39.5,22.14,45.1,21.06,49.1,20.79,321.0,90.5,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,65.0
2022-12-18T05:15:00-05:00,,,39.4,24.275,47.7,8.49,43.4,21.12,53.3,6.53,49.0,20.03,39.5,22.115000000000002,45.2,21.02,49.0,20.79,315.0,90.0,0.0,12.5,0.0,0.0,2.0,2.0,1.0,1.0,,65.25
2022-12-18T05:20:00-05:00,,,39.5,24.25,47.7,8.485,43.6,20.94,53.4,6.5,49.0,19.97,39.5,22.095,45.2,20.96,48.9,20.77,337.5,94.0,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,66.0
2022-12-18T05:25:00-05:00,,,39.7,24.17,47.7,8.47,43.7,20.895,53.5,6.5,49.1,19.895,39.5,22.0,45.2,20.92,48.8,20.77,289.5,79.5,0.0,14.0,0.0,0.0,2.0,2.0,1.0,1.0,,66.0
2022-12-18T05:30:00-05:00,,,39.8,24.105,47.7,8.47,43.8,20.84,53.5,6.49,49.1,19.82,39.5,21.93,45.2,20.895,48.7,20.76,312.0,89.0,0.0,10.0,0.0,0.0,1.5,1.5,1.5,1.5,,66.0
2022-12-18T05:35:00-05:00,,,39.75,24.05,47.7,8.46,43.9,20.73,53.6,6.48,49.2,19.8,39.5,21.88,45.1,20.87,48.6,20.75,336.0,94.5,0.0,12.0,0.0,0.0,2.0,2.0,1.0,1.0,,67.0
2022-12-18T05:40:00-05:00,,,39.5,24.03,47.7,8.46,,,53.7,6.47,48.9,19.99,39.7,21.85,45.0,20.85,48.5,20.74,358.5,98.0,0.0,13.0,0.0,0.0,2.0,2.0,2.0,2.0,,67.0
2022-12-18T05:45:00-05:00,,,39.4,24.05,47.7,8.45,,,53.7,6.46,48.7,20.105,40.1,21.86,44.9,20.85,48.5,20.75,342.0,95.5,0.0,11.0,0.0,0.0,2.0,2.0,2.0,2.0,,67.0
2022-12-18T05:50:00-05:00,,,,,47.7,8.44,,,53.8,6.45,48.55,20.244999999999997,40.3,21.89,44.9,20.86,48.5,20.75,298.5,82.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,67.0
2022-12-18T05:55:00-05:00,,,39.2,24.11,47.7,8.43,42.9,21.25,53.8,6.43,48.5,20.31,40.3,21.994999999999997,44.9,20.87,48.5,20.76,276.0,74.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,68.0
2022-12-18T06:00:00-05:00,,,39.1,24.134999999999998,47.7,8.43,42.7,21.34,53.8,6.42,48.5,20.34,40.4,22.06,44.9,20.89,48.6,20.77,282.0,80.0,0.0,8.0,0.0,0.0,1.5,1.5,1.0,1.0,,68.0
2022-12-18T06:05:00-05:00,,,39.150000000000006,24.17,47.7,8.43,,,53.9,6.41,48.5,20.32,40.4,22.12,44.8,20.93,48.6,20.77,324.0,89.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,68.0
2022-12-18T06:10:00-05:00,,,39.0,24.22,47.7,8.41,,,53.9,6.4,48.6,20.32,40.3,22.14,44.8,20.96,48.6,20.77,256.5,67.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,69.0
2022-12-18T06:15:00-05:00,,,39.0,24.24,47.7,8.41,,,54.0,6.37,48.6,20.314999999999998,40.2,22.205,44.8,20.98,48.7,20.77,255.0,73.0,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,,69.0
2022-12-18T06:20:00-05:00,,,38.9,24.27,47.7,8.41,,,54.0,6.365,48.6,20.32,40.3,22.26,44.8,21.01,48.7,20.77,268.5,72.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,69.0
2022-12-18T06:25:00-05:00,,,38.849999999999994,24.29,47.7,8.4,,,54.0,6.35,48.6,20.345,40.2,22.31,44.7,21.055,48.7,20.775,234.0,71.5,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,,68.0
2022-12-18T06:30:00-05:00,,,38.8,24.3,47.7,8.395,41.4,22.2,54.0,6.33,48.6,20.36,40.0,22.35,44.7,21.09,48.7,20.78,271.5,75.5,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,,68.0
2022-12-18T06:35:00-05:00,,,38.7,24.325,47.7,8.39,,,53.9,6.31,48.6,20.39,40.1,22.39,44.7,21.095,48.7,20.78,238.5,70.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,,68.0
2022-12-18T06:40:00-05:00,,,38.7,24.36,47.7,8.38,,,53.9,6.29,48.6,20.41,40.1,22.45,44.6,21.14,48.7,20.79,271.5,72.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,68.0
2022-12-18T06:45:00-05:00,,,38.75,24.415,47.7,8.38,,,53.8,6.28,48.5,20.445,40.1,22.5,44.6,21.16,48.7,20.79,264.0,74.5,0.0,7.0,2.0,0.0,1.0,1.0,1.0,1.0,,69.0
2022-12-18T06:50:00-05:00,,,38.8,24.45,47.7,8.36,41.2,22.21,53.9,6.26,48.4,20.44,39.3,22.52,44.6,21.19,48.7,20.79,241.5,71.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,,70.0
2022-12-18T06:55:00-05:00,,,39.0,24.36,47.7,8.36,,,53.8,6.25,48.4,20.355,39.1,22.37,44.6,21.17,48.6,20.8,288.0,79.5,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,70.0
2022-12-18T07:00:00-05:00,,,39.2,24.31,47.7,8.35,,,53.9,6.24,48.4,20.255000000000003,39.1,22.27,44.6,21.1,48.6,20.8,291.0,78.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,,70.0
2022-12-18T07:05:00-05:00,,,39.4,24.28,47.7,8.34,,,53.8,6.23,48.5,20.145,39.2,22.155,44.7,21.04,48.4,20.79,273.0,80.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,70.0
2022-12-18T07:10:00-05:00,,,39.6,24.22,47.7,8.33,42.8,21.27,53.8,6.21,48.6,20.07,39.2,22.13,44.7,20.975,48.3,20.78,279.0,85.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,70.0
2022-12-18T07:15:00-05:00,,,39.8,24.125,47.7,8.31,42.9,21.17,53.8,6.2,48.7,19.99,39.2,22.03,44.7,20.93,48.3,20.76,294.0,82.0,0.0,6.5,0.0,0.0,1.0,1.0,1.0,1.0,,71.0
2022-12-18T07:20:00-05:00,,,39.9,24.06,47.7,8.3,43.2,20.98,53.8,6.18,48.8,19.88,39.2,21.915,44.7,20.9,48.2,20.74,304.5,86.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,,70.0
2022-12-18T07:25:00-05:00,,,39.9,24.01,47.7,8.295,,,53.8,6.17,48.8,19.83,39.2,21.87,44.7,20.87,48.2,20.73,330.0,88.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,71.0
2022-12-18T07:30:00-05:00,,,39.95,23.935000000000002,47.7,8.29,,,53.7,6.14,48.9,19.775,39.2,21.73,44.7,20.85,48.1,20.71,298.5,82.5,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,71.0
2022-12-18T07:35:00-05:00,,,40.1,23.87,47.7,8.27,,,53.650000000000006,6.14,49.0,19.71,39.2,21.705,44.6,20.81,48.0,20.69,322.5,94.5,0.0,14.0,0.0,0.0,2.0,2.0,2.0,2.0,,71.0
2022-12-18T07:40:00-05:00,,,40.1,23.835,47.7,8.245000000000001,,,53.5,6.11,49.0,19.64,39.1,21.65,44.6,20.765,47.9,20.67,304.5,84.5,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,71.0
2022-12-18T07:45:00-05:00,,,40.1,23.785,47.7,8.26,,,53.6,6.1,49.0,19.57,39.1,21.63,44.5,20.71,47.9,20.655,307.5,87.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,72.0
2022-12-18T07:50:00-05:00,,,40.2,23.755000000000003,47.7,8.24,,,53.4,6.09,49.1,19.52,39.05,21.61,44.5,20.67,47.9,20.62,321.0,92.5,0.0,11.0,0.0,0.0,2.0,2.0,2.0,2.0,,72.0
2022-12-18T07:55:00-05:00,,,40.2,23.75,47.7,8.22,,,53.4,6.08,49.2,19.475,39.0,21.58,44.5,20.63,47.8,20.61,304.5,83.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,72.0
2022-12-18T08:00:00-05:00,,,40.2,23.73,47.7,8.21,,,53.3,6.07,49.2,19.43,38.9,21.51,44.5,20.6,47.8,20.6,336.0,94.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,72.0
2022-12-18T08:05:00-05:00,,,40.3,23.71,47.7,8.195,,,53.2,6.06,49.3,19.38,38.9,21.48,44.5,20.57,47.8,20.57,336.0,92.0,0.0,14.5,2.0,0.0,2.0,2.0,2.0,2.0,,73.0
2022-12-18T08:10:00-05:00,,,39.9,23.705,47.7,8.18,,,53.3,6.06,49.2,19.43,38.9,21.39,44.4,20.53,47.7,20.56,310.5,88.5,0.0,13.0,0.0,0.0,1.5,1.5,1.5,1.5,,73.0
2022-12-18T08:15:00-05:00,,,39.6,23.74,47.650000000000006,8.18,43.8,20.37,53.2,6.05,48.7,19.65,39.25,21.39,44.3,20.53,47.7,20.56,363.0,103.0,0.0,11.0,0.0,0.0,2.0,2.0,1.0,1.0,,74.0
2022-12-18T08:20:00-05:00,,,39.4,23.77,47.6,8.17,43.650000000000006,20.425,52.8,6.04,48.5,19.79,39.7,21.445,44.3,20.58,47.6,20.56,331.5,91.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,2.0,,74.0
2022-12-18T08:25:00-05:00,,,39.3,23.785,47.6,8.17,43.05,20.73,52.2,6.02,48.4,19.86,39.8,21.55,44.3,20.6,47.4,20.57,307.5,89.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T08:30:00-05:00,,,39.05,23.869999999999997,47.6,8.16,42.3,21.14,51.9,6.0,48.4,19.895,39.8,21.62,44.2,20.625,47.5,20.57,310.5,84.5,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T08:35:00-05:00,,,38.9,23.96,47.6,8.16,42.3,21.18,52.0,5.99,48.5,19.91,39.8,21.66,44.2,20.67,47.5,20.58,276.0,67.5,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T08:40:00-05:00,,,38.8,24.01,47.6,8.16,41.9,21.45,52.1,5.99,48.5,19.92,39.7,21.76,44.2,20.74,47.6,20.59,283.5,78.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T08:45:00-05:00,,,38.650000000000006,24.07,47.6,8.15,41.5,21.63,52.2,5.99,48.5,19.94,39.7,21.85,44.2,20.785,47.7,20.59,277.5,76.0,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,74.0
2022-12-18T08:50:00-05:00,,,38.5,24.16,47.6,8.14,41.5,21.63,52.1,5.98,48.5,19.98,39.7,21.92,44.2,20.83,47.7,20.59,276.0,75.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,74.0
2022-12-18T08:55:00-05:00,,,38.4,24.2,47.6,8.14,,,52.1,5.975,48.5,20.0,39.7,22.01,44.2,20.85,47.7,20.59,270.0,74.0,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,,75.0
2022-12-18T09:00:00-05:00,,,38.3,24.275,47.6,8.13,41.150000000000006,21.9,52.0,5.96,48.4,20.05,39.7,22.08,44.1,20.87,47.7,20.6,249.0,71.5,0.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,,74.0
2022-12-18T09:05:00-05:00,,,38.3,24.314999999999998,47.6,8.12,,,51.8,5.96,48.4,20.09,39.6,22.12,44.1,20.9,47.7,20.61,241.5,70.0,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,74.0
2022-12-18T09:10:00-05:00,,,38.4,24.41,47.6,8.13,,,51.7,5.95,48.3,20.11,39.650000000000006,22.134999999999998,44.1,20.92,47.9,20.61,255.0,72.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,75.0
2022-12-18T09:15:00-05:00,,,38.3,24.52,47.6,8.13,41.0,22.04,51.7,5.95,48.25,20.205,39.5,22.16,44.1,20.95,48.0,20.61,240.0,69.5,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,,75.0
2022-12-18T09:20:00-05:00,,,38.3,24.6,47.6,8.12,40.9,22.115,51.8,5.95,48.2,20.22,39.6,22.17,44.1,20.99,48.0,20.615000000000002,249.0,74.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,74.0
2022-12-18T09:25:00-05:00,,,38.3,24.7,47.6,8.13,,,51.6,5.94,48.2,20.25,39.5,22.2,44.0,21.02,48.1,20.63,261.0,71.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,74.0
2022-12-18T09:30:00-05:00,,,38.2,24.79,47.5,8.12,,,51.6,5.93,48.2,20.26,39.5,22.23,44.0,21.08,48.1,20.63,270.0,72.5,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T09:35:00-05:00,,,38.1,24.855,47.5,8.13,,,51.4,5.95,48.2,20.28,39.6,22.26,44.0,21.1,48.1,20.64,264.0,71.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T09:40:00-05:00,,,38.0,25.02,47.5,8.13,40.6,22.29,51.2,5.96,48.2,20.29,39.6,22.3,44.0,21.14,48.1,20.64,258.0,73.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,72.5
2022-12-18T09:45:00-05:00,,,37.7,25.22,47.5,8.13,,,51.2,5.97,48.1,20.33,39.5,22.33,43.9,21.205,48.2,20.65,256.5,72.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T09:50:00-05:00,,,38.0,25.22,47.5,8.13,,,51.2,5.98,48.0,20.27,38.6,22.295,44.0,21.2,48.2,20.65,294.0,82.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T09:55:00-05:00,,,38.0,25.3,47.5,8.12,,,51.2,5.98,48.0,20.185000000000002,38.6,22.175,43.9,21.11,48.0,20.66,282.0,78.0,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,72.0
2022-12-18T10:00:00-05:00,,,37.8,25.34,47.5,8.12,,,51.0,5.98,48.1,20.08,38.6,22.13,43.9,21.05,47.9,20.66,298.5,82.5,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,72.0
2022-12-18T10:05:00-05:00,,,38.95,25.375,47.5,8.13,42.0,21.34,50.9,5.96,48.2,20.0,38.7,22.07,43.9,20.95,47.8,20.65,339.0,91.0,0.0,15.0,0.0,0.0,2.0,2.0,2.0,2.0,,72.0
2022-12-18T10:10:00-05:00,,,40.7,25.42,47.5,8.13,42.25,21.215,50.4,5.95,48.349999999999994,19.905,38.4,21.97,44.0,20.91,47.8,20.64,318.0,88.0,0.0,13.5,0.0,0.0,1.0,1.0,1.0,1.0,,72.0
2022-12-18T10:15:00-05:00,,,41.5,25.494999999999997,47.5,8.13,42.5,21.07,50.5,5.93,48.5,19.825,38.6,21.91,44.1,20.87,47.8,20.64,301.5,85.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,73.0
2022-12-18T10:20:00-05:00,,,40.9,25.54,47.4,8.15,,,50.7,5.915,48.6,19.76,38.650000000000006,21.865000000000002,44.1,20.85,47.7,20.63,354.0,100.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,2.0,,72.0
2022-12-18T10:25:00-05:00,,,40.55,25.65,47.4,8.16,42.8,20.85,50.8,5.92,48.7,19.69,38.8,21.855,44.1,20.81,47.6,20.61,331.5,94.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,2.0,,72.0
2022-12-18T10:30:00-05:00,,,40.3,25.73,47.4,8.16,43.0,20.75,50.8,5.96,48.7,19.63,38.9,21.83,44.0,20.765,47.5,20.6,321.0,89.5,0.0,12.5,0.0,0.0,1.0,1.0,1.0,1.0,,72.0
2022-12-18T10:35:00-05:00,,,40.3,25.79,47.4,8.17,43.2,20.64,50.8,5.99,48.7,19.575,38.9,21.81,43.9,20.71,47.4,20.59,334.5,97.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,2.0,,72.0
2022-12-18T10:40:00-05:00,,,40.1,25.805,47.4,8.18,43.1,20.63,50.8,6.02,48.8,19.52,39.0,21.79,43.9,20.67,47.4,20.58,349.5,97.0,0.0,14.5,0.0,0.0,2.0,2.0,2.0,2.0,,72.0
2022-12-18T10:45:00-05:00,,,40.3,25.87,47.4,8.19,43.3,20.5,50.8,6.04,48.9,19.47,39.05,21.75,43.9,20.61,47.4,20.56,394.5,110.0,0.0,15.0,2.0,0.0,2.0,2.0,2.0,2.0,,32.0
2022-12-18T10:50:00-05:00,,,40.5,25.98,47.4,8.2,,,50.7,6.05,48.9,19.41,39.1,21.73,43.9,20.58,47.2,20.54,363.0,97.5,0.0,19.0,0.0,0.0,2.0,2.0,2.0,2.0,,31.0
2022-12-18T10:55:00-05:00,,,40.3,26.26,47.4,8.2,,,50.55,6.05,49.0,19.38,39.1,21.7,43.9,20.52,47.2,20.52,381.0,110.5,0.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,,31.0
2022-12-18T11:00:00-05:00,,,39.8,26.310000000000002,47.3,8.2,,,50.0,6.06,49.0,19.32,38.8,21.66,44.0,20.47,47.2,20.51,414.0,118.5,0.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,,31.0
2022-12-18T11:05:00-05:00,,,39.0,26.25,47.3,8.22,,,49.8,6.045,49.1,19.29,38.8,21.64,44.0,20.43,47.2,20.49,403.5,112.0,0.0,15.0,0.0,0.0,2.0,2.0,2.0,2.0,,32.0
2022-12-18T11:10:00-05:00,,,38.9,26.115,47.3,8.22,,,50.05,6.04,49.1,19.24,38.9,21.63,44.0,20.4,47.2,20.47,388.5,106.5,0.0,14.0,0.0,0.0,2.0,2.0,2.0,2.0,,33.0
2022-12-18T11:15:00-05:00,,,39.0,25.84,47.3,8.225000000000001,,,50.2,6.01,49.2,19.2,38.9,21.6,44.0,20.39,47.2,20.455,363.0,107.0,0.0,15.5,0.0,0.0,2.0,2.0,2.0,2.0,,33.0
2022-12-18T11:20:00-05:00,,,39.45,25.715,47.3,8.23,43.8,20.18,50.3,6.05,49.2,19.18,38.9,21.57,44.0,20.36,47.2,20.44,354.0,98.5,0.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,,33.0
2022-12-18T11:25:00-05:00,,,39.8,25.6,47.3,8.22,,,50.3,6.09,49.2,19.13,39.0,21.53,44.0,20.35,47.2,20.42,366.0,105.0,0.0,13.5,0.0,0.0,2.0,2.0,2.0,2.0,,34.0
2022-12-18T11:30:00-05:00,,,39.7,25.549999999999997,47.3,8.225000000000001,43.9,20.07,50.1,6.13,49.3,19.1,38.9,21.495,44.0,20.34,47.1,20.4,391.5,115.5,0.0,17.0,1.0,0.0,2.0,2.0,2.0,2.0,,33.5
2022-12-18T11:35:00-05:00,,,39.2,25.595,47.3,8.25,,,49.3,6.635,49.2,19.22,38.8,21.43,44.0,20.33,47.1,20.4,370.5,108.0,0.0,14.5,0.0,0.0,2.0,2.0,2.0,2.0,,33.0
2022-12-18T11:40:00-05:00,,,38.7,25.66,47.3,8.23,,,49.1,6.865,49.0,19.415,39.3,21.435000000000002,44.2,20.36,47.2,20.4,391.5,110.5,0.0,19.0,0.0,0.0,2.0,2.0,2.0,2.0,,34.0
2022-12-18T11:45:00-05:00,,,38.4,25.735,47.3,8.26,,,48.9,7.04,48.9,19.545,39.5,21.52,44.2,20.41,47.4,20.41,363.0,101.5,0.0,18.0,2.0,0.0,2.0,2.0,2.0,2.0,,34.0
2022-12-18T11:50:00-05:00,,,38.1,25.765,47.3,8.27,,,48.6,7.155,48.9,19.64,39.8,21.59,44.1,20.52,47.3,20.42,354.0,96.0,0.0,11.0,0.0,0.0,2.0,2.0,1.0,1.0,,33.0
2022-12-18T11:55:00-05:00,,,37.8,25.82,47.3,8.28,42.7,20.82,46.9,7.34,48.9,19.69,39.9,21.655,44.1,20.6,47.5,20.44,334.5,93.0,0.0,9.5,0.0,0.0,2.0,2.0,1.0,1.0,,34.0
2022-12-18T12:00:00-05:00,,,37.6,25.895,47.3,8.29,,,47.0,7.47,48.8,19.76,39.8,21.71,44.1,20.67,47.5,20.45,306.0,86.5,0.0,12.5,0.0,0.0,1.0,1.0,1.0,1.0,,33.0
2022-12-18T12:05:00-05:00,,,37.4,25.965,47.3,8.295,41.75,21.33,47.3,7.58,48.6,19.77,39.5,21.82,44.0,20.75,47.7,20.46,285.0,82.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,33.0
2022-12-18T12:10:00-05:00,,,37.3,26.02,47.3,8.31,41.5,21.43,47.5,7.58,48.5,19.8,39.7,21.94,44.0,20.81,47.8,20.47,300.0,83.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,,34.0
2022-12-18T12:15:00-05:00,,,37.1,26.07,47.2,8.33,41.5,21.5,47.7,7.529999999999999,48.5,19.81,39.7,22.02,44.1,20.86,47.8,20.48,262.5,71.0,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,,33.5
2022-12-18T12:20:00-05:00,,,37.1,26.05,47.2,8.35,41.5,21.61,47.9,7.41,48.5,19.81,39.5,22.125,44.0,20.9,47.9,20.5,277.5,76.0,0.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,,33.0
2022-12-18T12:25:00-05:00,,,37.1,26.02,47.2,8.35,41.4,21.685000000000002,48.0,7.28,48.6,19.82,39.8,22.155,44.1,20.94,48.0,20.51,259.5,76.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,34.0
2022-12-18T12:30:00-05:00,,,37.05,25.985,47.2,8.36,41.3,21.81,48.0,7.15,48.7,19.81,39.8,22.22,44.1,20.99,48.0,20.5,267.0,73.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,34.0
2022-12-18T12:35:00-05:00,,,37.0,25.9,47.2,8.38,,,48.0,7.04,48.7,19.814999999999998,40.0,22.285,44.1,21.03,48.1,20.51,235.5,63.5,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,34.0
2022-12-18T12:40:00-05:00,,,37.0,25.884999999999998,47.2,8.38,41.1,21.9,48.0,6.93,48.8,19.82,39.849999999999994,22.35,44.1,21.09,48.1,20.53,268.5,76.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,34.0
2022-12-18T12:45:00-05:00,,,37.1,25.83,47.2,8.38,41.25,21.770000000000003,48.1,6.84,48.7,19.775,38.9,22.38,43.9,21.08,48.1,20.54,265.5,74.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,34.0
2022-12-18T12:50:00-05:00,,,37.1,25.77,47.2,8.39,41.7,21.37,49.2,6.83,48.7,19.7,39.0,22.3,43.9,21.005000000000003,48.0,20.54,297.0,81.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,35.0
2022-12-18T12:55:00-05:00,,,37.1,25.7,47.2,8.39,42.0,21.105,48.6,6.95,48.7,19.57,37.2,22.14,43.9,20.94,47.8,20.54,304.5,85.5,0.0,14.5,0.0,0.0,2.0,2.0,2.0,2.0,,34.0
2022-12-18T13:00:00-05:00,,,37.2,25.59,47.2,8.39,,,48.3,7.04,48.7,19.494999999999997,37.55,22.115000000000002,44.0,20.9,47.9,20.54,321.0,88.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,34.0
2022-12-18T13:05:00-05:00,,,37.3,25.54,47.2,8.39,42.3,20.81,48.2,7.12,48.6,19.43,38.5,22.08,44.0,20.87,47.8,20.54,294.0,86.0,0.0,12.5,0.0,0.0,1.0,1.0,1.0,1.0,,34.0
2022-12-18T13:10:00-05:00,,,37.3,25.46,47.2,8.4,42.55,20.655,48.2,7.23,48.6,19.35,38.650000000000006,22.06,44.1,20.84,47.9,20.53,312.0,91.0,0.0,15.5,0.0,0.0,2.0,2.0,2.0,2.0,,34.0
